,text,location,raw_prediction,WER,prediction
1621,"#TheNewsClub Canadian National Railway bridge from Fort McMurray, Alberta. to Edmonton damaged in wildfire - CBC:",Alberta Canadian Edmonton,Fort M ##c ##M ##ur ##ray Alberta Edmonton,1.0,Alberta Edmonton Fort McMurray
1622,EMERGENCY ALERT: All Camps North of Fort McMurray up to & including the Ruth Lake Camp are to evacuate #ymm #ymmfire,Fort McMurray Ruth Lake Camp,Fort M ##c ##M ##ur ##ray Ruth Lake Camp,0.2,Camp Fort McMurray Ruth Lake Camp
1623,Heres our #CBC story on evacuations north of Fort McMurray. #fortmacfire #ymmfire,Fort McMurray,Fort M ##c ##M ##ur ##ray,0.5,Fort McMurray fort
1624,Latest from #FortMac this hour: camps north of city being evacuated. #ymmfire,FortMac,##M ##ac,1.0,Mac
1625,Wildfire north of #YMM growing. Mandatory evacuation for #YMM expanding north. All camps north of #YMM to evacuate up to & incl Ruth Lake,Ruth Lake,Ruth,0.5,Ruth
1626,"RT @YourAlberta: All camps north of #ymm, up to and including Ruth Lake Camp, & all camps that use Aostra Rd are to evacuate #ymmfire",Ruth Lake Camp,Ruth Lake Camp,0.3333333333333333,Ruth Lake Camp camp
1627,"RT @LeslieMaggie: In spite of repeated warnings about Boreal forest fires, government wants to expand tarsands production. #cdnpoli",Boreal,Bo,2.0,Bo bo
1628,"Fort McMurray Update: Alberta fire officials say Fort McMurray, Alberta, wildfire is up to 20 km (12 miles) south",Alberta,Fort M ##c ##M ##ur ##ray Alberta Fort M ##c ##M ##ur ##ray Alberta,2.0,Alberta Fort McMurray
1629,BBC News - Canada wildfire: Oil workers evacuate camps near Fort McMurray  #FortMcMurray #ymm #ymmfire #FortMacFire,Canada Fort McMurray FortMcMurray,Canada Fort M ##c ##M ##ur ##ray Fort ##M ##c ##M ##ur ##ray,0.25,Canada Fort Fort McMurray FortMcMurray
1630,"Workers Evacuated From Alberta Oil Camps Due to Wildfire: Some 8,000 workers at oil camps north of the fire-ravaged Canadian city of",Alberta Canadian city,Alberta Canadian,0.3333333333333333,Alberta Canadian
1631,RT @CBCPEI: How Islanders are rallying to help wildfire relief efforts in Fort McMurray,Fort McMurray,Fort M ##c ##M ##ur ##ray,0.5,Fort McMurray fort
1632,RT @ChrisVarcoe: Varcoe: Evacuees & hotelier keep Fort McMurray hotel open for emergency workers in midst of wildfire.,Fort McMurray,Fort M ##c ##M ##ur ##ray hotel,1.0,Fort McMurray hotel hotel
1633,RT @EmrgncyNewsWire: Workers evacuated from Alberta oil camps due to wildfires - New York Daily News  #Wildfire,Alberta New York,Alberta New York,0.3333333333333333,Alberta New New York
1634,Via @bbcweather - #Canada #wildfire: #Oil workers urged to leave #FortMcMurray camps -  #Alberta #Suncor #Syncrude,Alberta Canada FortMcMurray,Canada ##M ##ur Alberta,0.6666666666666666,Alberta
1635,Local animal disaster team to provide wildfire relief in Fort St. John,Fort St. John,Fort St . John,1.3333333333333333,. John Fort St st
1636,"RT @GlobalCalgary: Wood Buffalo officials say precautionary evacuation of work camps because of wildfire now impacting 8,000 people",Wood Buffalo,,1.0, 
1637,Who is the #strongest person in @mybodwell? #Support Alberta wildfire relief & earn #prizes! #albertafire,Alberta,Alberta,1.0,Alberta alberta
1638,"RT @ThompsonToronto: Join us in our support for all those affected by the wildfire in Northern Alberta, this coming Tuesday night. /",Northern Alberta,Alberta,0.5,Alberta
1639,"Fort McMurray wildfire: Several homes damaged in explosion in Dickinsfield, fire in Thickwood:",Dickinsfield,Fort M ##c ##M ##ur ##ray Dick ##ins ##field,2.0,Dickinsfield Fort McMurray
1640,RT @CdnUnderwriter: Alberta reviews #FortMcMurray wildfire re-entry plan as flames spread north–overnight destroyed a 665-room work camp ht,Alberta,Alberta ##M ##c ##M ##ur ##ray,1.0,Alberta McMurray
1641,"RT @PensJG: The @pensfoundation will donate $25,000 to @redcrosscanada in support of all those affected by a massive wildfire in Ft. McMurr",Ft. McMurr,F ##t . M ##c ##M ##ur ##r,1.0,. McMurr Ft
1642,"RMWB: Dickinsfield explosion came from Clenell Crescent home, not McConachie. 7 Dickins Dr. homes damaged. #ymmfire",Clenell Crescent home Dickinsfield,Dick ##ins ##field C ##lene ##ll Crescent home,0.25,Clenell Crescent home Dickinsfield home
1643,"RT @aldunez: ALBERTA WILDFIRES | SOLIDARITY: ATTAWAPISKAT > Attawapiskat donates $5,000 to wildfire relief |",ALBERTA,AL ##BE ##RT ##A AT ##TA ##WA ##PI ##S ##KA ##T,2.0,ALBERTA ATTAWAPISKAT Attawapiskat
1644,"#Attawapiskat First Nation makes $5,000 donation to wildfire relief: Red Cross  #ymmfire",Attawapiskat,,1.0, 
1645,#Attawapiskat makes $5K donation to Alta. wildfire relief: Red Cross  #fortmcmurray #firstnation,Attawapiskat,,1.0, 
1646,Attawapiskat makes $5K donation to wildfire relief:  Also seen Syrian refugees contributing. POC are the best.,Syrian,,1.0, 
1647,#NorthernAlbertaWildfires 355000 hectare of Northern Boreal Forest has been destroyed by the wildfire that destroyed Ft. Macmurray,Ft. Macmurray,F ##t Mac ##mu ##rra ##y,0.5,Ft Macmurray
1648,"Attawapiskat donates $5,000 to Fort McMurray fire victims  via @huffpostalberta",Attawapiskat Fort McMurray,Fort M ##c ##M ##ur ##ray,0.3333333333333333,Fort McMurray
1649,Detailed new images of wildfire-damaged areas available for Wood Buffalo residents  #alberta,Wood Buffalo alberta,Wood Buffalo al ##bert,0.3333333333333333,Wood Buffalo albert
1650,RT @BlackburnSarnia: A Petrolia man is spearheading a gift card drive for displaced Fort McMurray families staying in Sarnia-Lambton.,Fort McMurray Sarnia,Fort M ##c ##M ##ur ##ray Sa ##rn ##ia Lamb ##ton,0.3333333333333333,Fort McMurray Lambton Sarnia
1651,RT @DreamstormPoet: Dancers raise funds for families affected by #FortMcMurray #wildfire @PortTheatre #Nanaimo  htt,FortMcMurray,Fort ##M ##c ##M ##ur ##ray Nana ##imo,1.0,FortMcMurray Nanaimo
1652,"RT @GlobalEdmonton: Fort McMurray wildfire: Municipal Affairs Min. Danielle Larivee to provide update on fire status, assistance efforts at",Fort McMurray,Fort M ##c ##M ##ur ##ray,0.5,Fort McMurray fort
1653,Lambton County Donates $100K To Alberta Wildfire Relief Efforts  Much appreciated giving. Thank u. @CountyofLambton,Alberta Lambton County,Lamb ##ton County Alberta,0.6666666666666666,Alberta County Lambton Lambton County
1654,Fort McMurray Fire: Alberta To Bring In Extra Firefighters: EDMONTON — A massive wildfire that destroyed part,Alberta,Fort M ##c ##M ##ur ##ray Alberta,2.0,Alberta Fort McMurray
1655,"RT @samarzii: Crisis-stricken #Attawapiskat donates $5,000 to #FortMcMurray fire victims  #cdnpoli",Attawapiskat,##M ##M ##ur,1.0,Mur
1656,"Pacesetter Employees Raise Funds for Fort McMurray Wildfire Relief  CALGARY, Alberta--(BUSINESS WIRE)--Pacesetter D",CALGARY McMurray Wildfire Relief,Fort M ##c ##M ##ur ##ray CA ##L ##GA ##R Alberta,1.0,Alberta CALGAR Fort McMurray
1657,RT @newswatchcanada: Fawcett: 43 tails and a happy ending: #FortMcMurray dogsledder saved team from wildfire  http,FortMcMurray,##M ##c ##M ##ur,1.0,McMur
1658,RT @DogNextDoorTO: PAY WHAT YOU CAN NAIL TRIMS All funds raised go to #FortMcMurray #wildfire rescue efforts Suggested donation amount $5 f,FortMcMurray,##M ##M ##ur,1.0,Mur
1659,Community coalition in aid of Albert wildfire was built for fundraising event.,Albert,,1.0, 
1660,"@nytimes absolutely! Should def also have wildfire evacuation sirens in light of Slave lake, and more recently, Ft. McMurray fires #ymmfire",Ft. McMurray Slave lake,Slave lake F ##t . M ##c ##M ##ur ##ray,0.5,. McMurray Ft Slave lake
1661,#Schools4FortMac NB students raise money for Fort McMurray wildfire victims,Fort McMurray,Fort M ##c ##M ##ur ##ray,0.5,Fort Fort McMurray
1662,RT @CFJC_Today: #Kamloops man delivers donations to Fort McMurray wildfire evacuees | WATCH:  #FortMacFire,Fort McMurray Kamloops,Ka ##m ##loop ##s Fort M ##c ##M ##ur ##ray,0.3333333333333333,Fort Fort McMurray Kamloops
1663,"RT @PowellsNL: You donated $6500 for Fort Mac Wildfire Relief! We matched for a grand total of $13,000!!! .@canredcrossnl #ThankYou",Fort Mac Wildfire,Mac Wild,0.6666666666666666,Mac Wild
1664,RT @604Now: 200 #BC firefighters head over to #FortMcMurray to assist in wildfire,FortMcMurray,##M ##c ##M ##ur,1.0,McMur
1665,RT @brianmaycom: .@BBCNews - Earthquake strikes central Italy - at 3.30AM - some buildings had collapsed. #italyeart,Italy,Italy,1.0,Italy italy
1666,RT @LexiSal: The town we stayed in while I was in Italy is destroyed after that earthquake ὢ2 #prayforitaly,Italy,Italy,1.0,Italy italy
1667,RT @OutlanderOnline: Heres the link for the Italian Red Cross to donate:  #terremoto #ItalyEarthquake,Italian,,1.0, 
1668,"73 people death in Italy cuz of the #earthquake ..53 in Lazio, and 23 in The Marche..we hope the number doesnt grow. #PrayForItaly",Lazio The Marche,Italy La ##zio The March ##e,0.6666666666666666,Italy Lazio The Marche the
1669,3/4 of town of Amatrice destroyed in 6.2 magnitude #ItalyEarthquake. Aftershock felt as far as Rome.,Rome,Am ##at ##rice Rome,1.0,Amatrice Rome
1670,Dead toll of Italys earthquake rises 120 victims Vittime terremoto 120 #ItalyEarthquake #PrayForItaly,Italys,##s,1.0,s
1671,"RT @MailOnline: Death toll from #ItalyEarthquake rises to 120, according to Italian PM",Italian,,1.0, 
1672,RT @InLarryxArms: @Louis_Tomlinson pls donate in ITALY #PrayForItaly,ITALY,IT ##AL ##Y,1.0,ITALY Italy
1673,"Unfortunately here in Italy is a bad day, the earthquake because many dead ὡ4 #Prayforitaly @TeriPolo1",Italy,Italy,1.0,Italy italy
1674,RT @RosieChloe: Donate to the Italian Red Cross easily via paypal here to help those affected by #ItalyEarthquake #TerremotoItalia:,Italian,,1.0, 
1675,"RT @ApuestoEstilo_: #ItalyEarthquake help me my brother and my mom dont call me, They went on vacation to #Perugia #italy I NEED HELPὤFἿF htt",Perugia italy,Peru ##gia it ##aly,0.5,Italy Perugia italy
1676,EARTHQUAKE IN ITALY Dog pulled alive from the rubble #ItalyEarthquake,ITALY,IT ##AL ##Y,1.0,ITALY Italy
1677,RT @CraigSilverman: This photo of a damaged church is not from the earthquake in central Italy:  #italyearthquake ht,Italy,Italy,1.0,Italy italy
1678,RT @tyler_batson: Praying for #Italy. If you are in Europe donate €2 via SMS by dialing 45500. #ItalyEarthquake #donate #help #share :,Europe Italy,Italy,0.5,Italy
1679,RT @Ed_is_my_safety: @LiamPayne PLEASE RETWEET THIS! SEND €2 AT 45500 TO HELP ITALY ITS SO IMPORTANT FOR US PLEASE #PrayforItaly,ITALY,IT ##AL ##Y,1.0,ITALY Italy
1680,"RT @SriLankaTweet: Italy earthquake: 159 Died, 368 injured. Many still buried. No Sri Lankans affected #PrayForItaly #Lka srilanka /",Italy srilanka,Italy s ##ril ##an ##ka,0.5,Italy SriLanka srilanka
1681,RT @mshowdimascio: Help spread the word fellow Italian-Canadians. @LazioClubCanada doing their best to get relief going for #ItalyEarthquak,Canadians Italian,Italian,0.5,Italian
1682,"#ItalyEarthquake near #Amatrice in the Apennines killed 247+, injured hundreds and displaced over 2700 people (CPA). 300 aftershocks in 24h.",Amatrice Apennines,Am ##at ##rice A ##pen ##nine,0.5,Amatrice Apennine
1683,RT @Iam_BrookeSmith: KEEP HOPING there are more rescued! #ItalyEarthquake Italian quake: Rescuers free 10-year-old girl trapped by rubble h,Italian,,1.0, 
1684,RT @Onuitalia: #ItalyEarthquake: #UNESCO task force #Unite4Heritage deployed for first time,UNESCO,,1.0, 
1685,"please, help us, share and donate. 45500 #italy #prayforitaly #terremoto #PrayingForItaly",italy,it ##aly,1.0,Italy italy
1686,RT @RT_com: LIVE NOW: Rescue op in #PescaraDelTronto after 6.2 #ItalyEarthquake,PescaraDelTronto,P ##es ##car ##a ##D ##T,2.0,PescaraD esc
1687,"@JohannahDarling please send a message to (+39) 45500 to donate 2 euros, italy needs you #PrayForItaly",italy,it ##aly,1.0,Italy italy
1688,RT @BlogRArmitage: How you can help the survivors of the powerful earthquake in Italy ✨✨✨✨✨ #ItalyEarthquake #Amatrice,Italy,Italy ##at,1.0,Ita Italy
1689,RT @DragosIonita: .@MAERomania confirms 3 more Romanian citizens are among the victims of #ItalyEarthquake. So far 5 Romanians are among th,Romanian Romanians,Romanian,0.5,Romanian
1690,"RT @EleFraser: @SamHeughan @RonDMoore Can u say that we need water, food, clothes and blood transfusions #ItalyEarthquake #Amatrice",Amatrice,Am ##at,1.0,Amat
1691,Girl pulled from rubble as Italy earthquake toll hits 252 #Amatrice #ItalyEarthquake #ItalyQuake,Italy,Italy Am ##at ##rice,1.0,Amatrice Italy
1692,"A gathering of food is currently going on in the Postal Office of #Cascia in Piazza San Francesco, 2 CAP 06043 Cascia (PG) #ItalyEarthquake",Cascia Piazza San Francesco,C ##as ##cia San Francesco C ##as ##cia,0.25,Cascia San Francesco
1693,I know they need shoes and clothes for all and in particular for children in #Amatrice #Accumoli #ItalyEarthquake,Amatrice,Am ##at ##rice A ##cc ##um ##oli,1.0,Accumoli Amatrice
1694,RT @BlogRArmitage: How to help victims of the Italy earthquake ✨✨✨✨✨ #ItalyEarthquake #Amatrice @CNNI,Amatrice Italy,Italy,0.5,Italy
1695,RT @niaforg: Join #NIAF in supporting the victims of the #ItalyEarthquake -ALL proceeds go toward rebuilding stricken communities,NIAF,,1.0, 
1696,RT @RDianelove: #Amatrice #Italy #PrayForItaly #Earthquake death toll rises to 247 ppl:,Italy,Am ##at ##rice Italy,1.0,Amatrice Italy
1697,"$67,960 raised of $1,000,000 goal after 1 day. Italy Earthquake Relief Fund on @globalgiving: #prayforitaly",Italy,Italy,1.0,Italy italy
1698,Im Italian Three days more than 300 deaths almost a thousand earthquakes.. #prayforitaly,Italian,,1.0, 
1699,View over pool and past roses to house of British family killed in Sommati #ItalyEarthquake,British Sommati,So ##mma ##ti,0.5,Sommati
1700,RT @SkyNewsBreak: The Queen has made a personal donation to support the work of the Italian Red Cross in the search and rescue effort after,Italian,,1.0, 
1701,RT @dreamofitaly: All Dream of Italy profits 8/24 - 9/2 will be donated to @crocerossa for #italyearthquake relief #TerremotoItalia,Italy,Italy,1.0,Italy italy
1702,RT @HeartLondonNews: The Queens made a personal donation to the Italian Red Cross who are helping after #ItalyEarthquake. #HeartNews,Italian Red Cross,,1.0, 
1703,Bronxs Little Italy launches earthquake relief fund #Italy #BronxLittleItaly #NYC #ItalyEarthquake #ArthurAvenue,Bronxs Little Italy Italy NYC,Bronx ##s Italy Italy NYC,0.4,Bronxs Italy NYC
1704,#ItalyEarthquake @bluehousekorea @peopleparty21 DOGS IN #ITALY SAVE CHILDREN❗ DOGS IN #SouthKorea ARE BOILED ALIVE❗,ITALY SouthKorea,IT ##AL ##Y South ##K ##ore ##a,0.5,ITALY Italy SouthKorea
1705,RT @romewise: Head to #italy museums Sunday to help #ItalyEarthquake victims. #museums4italy @MiBACT @Turismoromaweb,italy,it ##aly,1.0,Italy italy
1706,Deadly Earthquake in Italy - Catholic Relief Services - donate here! #earthquake #earthquakeitaly #ItalyEarthquake,Italy,Italy,1.0,Italy italy
1707,#ItalyEarthquake if you are in #italy today visit a public #museum. tickets money go2 quake hit area #museums4italy,italy,it ##aly,1.0,Italy italy
1708,RT @_Nico_Piro_: #ItalyEarthquake powerful aftershock still rocking quale hit area. On patrol with Italian Rangers @corpoforestale /,Italian,,1.0, 
1709,"Over 30 aftershocks registered so far this morning, in less than 3hrs since the 4:37am M7.1 off East Cape. #eqnz #earthquake #NewZealand",East Cape NewZealand,Cape New ##Z ##eal ##and,0.3333333333333333,Cape NewZealand
1710,"@imcorinnemec Wow! Earthquake hit east coast of north island NZ, a 7.1 @ 4.37am. Tsunami warning active. Thats where I am, I never noticed!",north island,NZ,1.0,NZ
1711,#newzealand #northisland #auckland #earthquake #tsunami warning,auckland newzealand northisland,new ##ze ##alan ##d north ##is ##land,0.3333333333333333,newzealand northisland
1712,RT @NZcivildefence: There is a potential tsunami threat for New Zealand following the 7m earthquake near Te Araroa at 4.38NZ time today. #e,New Zealand,New Zealand Ara,0.5,Ara New Zealand
1713,NZ hit by 7.1 earthquake off the east coast around 4:30am this morning. NZ civil defense has issued a Tsunami warning. #nzeq,NZ,NZ NZ,1.0,NZ nz
1714,"Magnitude 7.1 Earthquake shake the North island, NZ in the early morning and Tsunami warning issued for East coast of the North island of NZ",East coast NZ North island,North island NZ North island NZ,0.4,NZ North island
1715,"@johnaglass65 @gordonluke Ah, woke up to a nightmare. .1 earthquake on the East Coast and we were under a tsunami warning. #MushroomFm",East Coast,,1.0, 
1716,@TwatterInc 7.1 magnitude earthquake triggered a tsunami and sent East Cape residents fleeing,East Cape,Cape,0.5,Cape
1717,"Nz brothers and sisters, after that 7.1 earthquake and tsunami warning that followed after. Shit lets give the beach a pass today! #besafe",Nz,,1.0, 
1718,RT @9NewsAUS: Tsunami warning cancelled after powerful 7.1 magnitude earthquake hit New Zealands east coast. #9News,New Zealands,New Zealand ##s,0.5,New New Zealands
1719,RT @RCweather: BREAKING NEWS: Earthquake measuring 7.1 off New Zealand. #earthquake #NewZealand,New Zealand NewZealand,New Zealand New ##Z ##eal ##and,0.3333333333333333,NEW New Zealand NewZealand
1720,"East Cape earthquake damages historic home, sends people to higher ground |",East Cape,Cape,0.5,Cape
1721,Rock fall warning after East Coast magnitude 7.1 earthquake,East Coast,,1.0, 
1722,"#earthquake: Just found out the 7.1 is hitting NZs North Island, East Coast and now theres a warning that there might be a tsunami coming!",NZs North Island,NZ ##s North,0.3333333333333333,NZs North
1723,"RT @Italians4Trump: HURRICANE MATTHEW STRIKES HAITI; FLORIDA, N.C. DECLARE STATES OF EMERGENCY",FLORIDA HAITI N.C.,H ##A ##IT ##I FL ##OR ##ID ##A N . C,1.3333333333333333,. C FLORIDA HAITI N n
1724,"Hurricane Matthew hit Haiti today. Our staff in Chambrun is safe, NVM will be doing immediate relief in S. Haiti.",Haiti,Haiti Cha ##mb ##run Haiti,1.0,Chambrun Haiti
1725,RT @razoo: Help @Stlukehaiti mobilize relief efforts on the ground in Haiti by donating to their #HurricaneMatthew fundraiser:,Haiti,Haiti,1.0,Haiti haiti
1726,Haiti falls ‘deeper into misery’ as Hurricane Matthew pounds poor areas; at least nine dead  #japan,Haiti japan,Haiti j ##apa,0.5,Haiti japa
1727,Haitians flee homes in search of shelter as Hurricane Matthew closes in #matthew #haiti.,haiti,ha ##iti,1.0,Haiti haiti
1728,#Cuba Haiti: The European Union brings relief to victims of hurricane Matthew in Haiti  #crisismanagement,Cuba Haiti,Cuba Haiti Haiti,0.5,Cuba Haiti Haiti
1729,"DEVELOPING: Hurricane Matthew lashes Haiti & Cuba, amid States of Emergency along US east coast. @Miguelnbc reports now on @NBCNightlyNews.",Cuba Haiti,Haiti Cuba US,0.5,Cuba Haiti US
1730,State of Emergency: S.C. Coast to Be Evacuated; Florida National Guard Activated #HurricaneMatthew #eastcoast,Florida,S C Florida,4.0,C Florida S c s
1731,"To donate to #Haiti Disaster Relief, please visit  #HurricaneMatthew #Hurricane #MatthewHaiti #haitistrong",Haiti,Haiti,1.0,Haiti haiti
1732,"Haiti needs our help, time to step up, SoFla. @FoodForThePoor @CCharitiesUSA @CityofMiami | NBC 6 South Florida",Haiti South Florida,Haiti Florida,1.0,Florida Haiti
1733,South Florida Collecting Donations To Help Hurricane-Battered Haiti - NBC 6 South Florida -,Florida Haiti South Florida,South Florida Haiti South Florida,0.25,Haiti South Florida
1734,I wish America would help Haiti ! They havent even fully recovered from a earthquake and now their suffering from this hurricaneὤ1,America Haiti,Haiti,0.5,Haiti
1735,Austin group organizing Haiti hurricane relief effort,Haiti,Austin Haiti,1.0,Austin Haiti
1736,@caribqueen_11 @fernandoestime Jeremie is 30miles/48kilom from where Hurricane #Matthew hit landfall in #Haiti so the damage must be bad.,Haiti,Je Haiti,1.0,Haiti Je
1737,#jacksonville Jacksonville groups send aid to Haiti in wake of hurricane,Haiti Jacksonville jacksonville,jack ##son ##ville Jacksonville Haiti,0.6666666666666666,Haiti jacksonville Jacksonville
1738,"Hurricane Matthew hammers Haiti and Cuba, bears down on U.S.: Image: A man stands near a house damaged by Hur",Cuba Haiti,Haiti Cuba U,1.0,Cuba Haiti U u
1739,"Hurricane Matthew pummels Haiti and Cuba, evacuations ordered in US: The full scope of the damage, both human",Cuba Haiti,Haiti Cuba US,0.5,Cuba Haiti US
1740,RT @KimInsley: Hurricane Matthew heads for Bahamas after slamming Haiti -communications down in Cuba- no word on damage there.,Bahamas Cuba- Haiti,Bahamas Haiti Cuba,0.3333333333333333,Bahamas Cuba Haiti
1741,#VIDEO: #Hurricane #Matthew makes landfall in #Cuba after 7 dead in #Haiti  #hurricanematthew #usa #miami,Cuba Haiti miami usa,Cuba Haiti us ##a mi,0.25,Cuba Haiti mi usa
1742,.@canredcrossATL organizing Hurricane Matthew relief for Haiti & Caribbean. Donate to redcross.ca or call 1-800-418-1111. @canredcrossnl,Caribbean Haiti,Haiti,0.5,Haiti
1743,Concerning that bridge linking Port au Prince &Southern #Haiti has collapsed makes movement of supplies challenging,Haiti,Prince Haiti,1.0,Haiti Prince
1744,RT @B911Weather: Flooding in Haiti as Hurricane Matthew swamps the country - foundationmariehaiti/Instagram,Haiti,Haiti,1.0,Haiti haiti
1745,Canadian Red Cross Launches Appeal For Hurricane Matthew Relief In Haiti |,Canadian Haiti,Haiti,0.5,Haiti
1746,"BREAKING: #Hurricane warnings issued for NW #Bahamas, including Nassau & Freeport. #Matthew eyewall coming ashore in SW #Haiti.",Bahamas Freeport Haiti Nassau,Bahamas Nassau Free Haiti,0.25,Bahamas Free Haiti Nassau
1747,US military stages #Haiti relief efforts in Cayman  via @cayCompass #HurricaneMatthew #Matthew,Cayman Haiti,US Haiti C ##ayman,0.5,Cayman Haiti US
1748,Hurricane Watch and Warning Issued in Florida as Matthew Pummels Haiti,Florida Haiti,Florida,0.5,Florida
1749,RT @Yvens_R: The government of Haiti has requested U.S. aid as the slow-moving Hurricane Matthew,Haiti U.S.,Haiti U,1.0,Haiti U u
1750,"Hurricane Matthew caused major damage in the regions of Les Cayes and Grand-duc-Cavailon, Haiti. You can help:",Grand-duc-Cavailon Haiti Les Cayes,Les C ##ay ##es Grand - du ##c - C ##ava ##ilon Haiti,1.0,- Cavailon Grand Haiti Les Cayes duc
1751,"Hurricane Matthew moves into Bahamas after battering Haiti: PORT-AU-PRINCE, Haiti (AP) — Rescue workers in Ha",Bahamas Haiti,Bahamas Haiti P Haiti,0.5,Bahamas Haiti P
1752,.@lacaymca reports Haiti #YMCA volunteers & staff safe after hurricane Matthew. Minor facility damage. @YMCA_Canada,Haiti,Haiti Canada,1.0,Canada Haiti
1753,Friend who runs Feeding Children Everywhere rallying support after Hurricane Matthew damage in Haiti. #helphaiti,Haiti,Haiti,1.0,Haiti haiti
1754,"HAITIS RELIEF EFFORT. In the wake of Hurricane Matthew, these Marines with @24thMEU are deploying to Haiti, today",Haiti,Haiti,1.0,HAITI Haiti
1755,RT @aspiesmom: #JUSTsayNO!>@billclinton Donate to trusted faithbased Haiti charities instead>#HAITImatthew  /,Haiti,Haiti,1.0,HAITI Haiti
1756,RT @TimesofSanDiego: San Diego-based charity is airlifting $7M in medical supplies to hurricane-ravaged Haiti:  http,San Diego,San Diego Haiti,1.5,Diego Haiti San San Diego
1757,"PORT-AU-PRINCE, Haiti (AP) -- Haiti electoral council postpones Sundays presidential election because of damage from Hurricane Matthew .",Haiti,P Haiti Haiti,2.0,Haiti P p
1758,Hurricane Matthew powers toward the Bahamas and Floridas eastern coast after battering Haiti and Cuba with torrential rains and kill,Bahamas Cuba Floridas eastern Haiti,Bahamas Florida ##s Haiti Cuba,0.2,Bahamas Cuba Floridas Haiti
1759,"#Breaking Hurricane Matthew kills at least 25, bears down on Bahamas, U.S Read More :",Bahamas U.S,Bahamas U S,0.5,Bahamas
1760,RT @BrettHagler: We just launched the Silicon Valley Relief for Haiti initiative:  #SV4HAITI,Haiti Silicon Valley,Silicon Valley Haiti,0.3333333333333333,HAITI Haiti Silicon Valley
1761,"US is sending 150-200 troops, 9 helos to help w/ Hurricane Matthew response in Haiti, SOUTHCOM commander says",Haiti US,Haiti,0.5,Haiti
1762,What are Haitis humanitarian needs after Hurricane Matthew?: By Sebastien Malo NEW YORK (Thomson Reu  (Yahoo),NEW YORK,Haiti ##s NE ##W Y ##OR ##K,0.5,Haitis NEW YORK
1763,Hurricane Matthew has left Haiti but not without causing significant damage. The crops in Terre Blanche and the,Haiti Terre Blanche,Haiti,0.6666666666666666,Haiti
1764,US Military Deploys Relief Mission to Haiti After Hurricane Matthew,Haiti US,Haiti,0.5,Haiti
1765,U.S. allocates $1 mn in additional aid to Haiti after Hurricane Matthew: The United States announced Wednesda,Haiti United States,U . S . Haiti United States,0.3333333333333333,Haiti U.S. United States
1766,"Hurricane Matthew hits Bahamas; unlikely to reach R.I. + video: PORT-AU-PRINCE, Haiti (AP) — Rescue workers in",Bahamas Haiti,Bahamas P ##OR ##T Haiti,0.5,Bahamas Haiti PORT
1767,"RT @FluTrackers: #Haiti - U.N. Sec-General said at least 350,000 people needed immediate assistance  #hurricane #Mat",Haiti,Haiti U,2.0,Haiti U u
1768,"Baltimore relief workers lend a hand to hurricane victims in Haiti, @JeffAbellFOX45 reports",Haiti,Baltimore Haiti,1.0,Baltimore Haiti
1769,Photo credit: Obed Leopold - Post Hurricane #HaitiMatthew #LesCayes #Haiti - Les Cayes is terribly damaged. Part 2,Haiti Les Cayes,Haiti Les C ##ay,1.0,Cay Haiti Les Les Cay
1770,"Hurricane Matthew kills 26 in Caribbean on destructive path to U.S.: LES CAYES, Haiti/GUANTANAMO, Cuba (Reute",Cuba Haiti,U . S . Haiti G ##AN ##TA ##NA ##MO Cuba,0.5,Cuba Haiti U.S.
1771,"#YouDontSay Hurricane Matthew hitting Bahamas as Haiti tries to dig out: PORT-AU-PRINCE, Haiti (AP) — Re  #420",Bahamas Haiti PORT-AU-PRINCE,Bahamas Haiti P ##OR ##T AU - PR Haiti,1.3333333333333333,- AU Bahamas Haiti PORT PR
1772,"While Hurricane Matthew moves through the Caribbean, Haiti is still struggling to deal with the damage the storm",Caribbean Haiti,Haiti,0.5,Haiti
1773,"Wind damage from Jeremie, Haiti look ~Cat 4 level. Certainly lends credence that Matthew may have been near/at Cat 5 intensity there.",Haiti,Je ##rem ##ie Haiti,1.0,Haiti Jeremie
1774,U.S. Allocates $1 Million in Additional Aid to Haiti after Hurricane Matthew: The United,Haiti,S Haiti,2.0,Haiti S s
1775,"The powerful hurricane lashes the Caribbean leaving a trail of devastation in Haiti, where at least 22 people killed.",Caribbean Haiti,Haiti,0.5,Haiti
1776,"Africa News: Hurricane Matthew: Scenes of destruction in Haiti: At least 26 people killed,   #piracy #maritime",Africa Haiti,Haiti,0.5,Haiti
1777,"At least 26 people killed, including 22 in Haiti, as powerful hurricane lashes Caribbean on the path to the US.",Haiti,Haiti US,1.0,Haiti US
1778,"Haiti Starts to Gauge the Full Damage from Hurricane Matthew’s Rampage: (LES CAYES, Haiti) — Two days after",Haiti LES CAYES,Haiti L ##ES CA Haiti,0.6666666666666666,Haiti LES CA ca
1779,WATCH: City of Jeremie Haiti Suffers Massive Destruction in Hurricane Matthew -,City of Jeremie Haiti,City of Je ##rem ##ie Haiti,0.5,City of Jeremie of Jeremie Haiti
1780,U.S. Nonprofit All Hands Volunteers Heads To Haiti After Hurricane,Haiti,U Haiti,2.0,Haiti U u
