,text,location,raw_prediction,WER,prediction
2159,"RT @DailySabah: Category 5 storm Irma has killed at least 6 on French island of Saint-Martin, as the hurricane moves towards Florida :",Florida Saint-Martin,French island Saint - Martin Florida,2.0,Florida French Martin Saint island
2160,"Irma - live updates: Hurricane knocks out power on Puerto Rico kills, six on Saint Martin and destroys 90% of",Puerto Rico Saint Martin,Puerto Rico Saint Martin,0.5,Martin Puerto Rico Saint
2161,Total Devastation’ As Irma Hits Caribbean Island Barbuda: Hurricane Irma killed one person,Barbuda,Caribbean Bar ##bu ##da,1.0,Barbuda Caribbean
2162,A look at the aftermath of Hurricane #Irma after making landfall in St. Martin. There are reports of multiple buildings with damage there.,St. Martin,St . Martin,1.0,Martin St
2163,"United, American and Delta Accused of Price-Gouging Hurricane Irma Evacuees (JetBlue Wasnt)",American,,1.0, 
2164,rt legal_problems: Hurricane Irma leaves trail of destruction across Caribbean,Caribbean,,1.0, 
2165,Severe damage and destruction after Hurricane Irma passed over the island of St. Martin. #hurricaneirma2017 #stmartinisland #Category5,St. Martin,St . Martin,1.0,Martin St
2166,RT @ABC: Video shows severe flooding and damage as Hurricane #Irma slams Saint Martin.,Saint Martin,Saint Martin,1.0,Martin Saint
2167,Hurricane Irma • At least 8 people dead • Storm is heading towards Puerto Rico and US Virgin Islands • Evacuations began in southern Florida,Florida Puerto Rico US,Puerto Rico US Virgin Islands Florida,0.5,Florida Islands Puerto Rico US Virgin
2168,RT @AJEnglish: At least two people killed as Hurricane Irma hits Saint Barthelemy and Saint Martin islands  /,Saint Barthelemy Saint Martin,Saint Bart ##hel ##em ##y Saint Martin,0.75,Barthelemy Martin Saint
2169,"8 killed, 23 injured as Hurricane Irma makes landfall in Caribbean",Caribbean,,1.0, 
2170,Hurricane Irma forces early pet evacuations to East Bay shelters  via @yahoo,East Bay,Bay,0.5,Bay
2171,"RT @CNN: Hurricane #Irma hammers northeast Caribbean islands, leaving at least three people dead, as it moves towards Florida /",Caribbean islands Florida,Caribbean islands Florida,0.6666666666666666,Caribbean Florida islands
2172,RT @SkyNews: Video shows damage caused by Hurricane #Irma in the Caribbean,the Caribbean,,1.0, 
2173,#VIDEO: #Hurricane #Irma destroys 90% of homes in #Barbuda and 95% in #SaintMartin  #floods #hurricaneirma #caribbean,Barbuda SaintMartin,Bar ##bu ##da Saint ##M ##art,0.5,Barbuda SaintMart
2174,"Several deaths reported in the Caribbean from Irma. Tiny Barbuda was nearly completely destroyed, the images are hard to see. #fox35",Barbuda the Caribbean,Bar ##bu ##da,0.6666666666666666,Barbuda
2175,"#Irma death toll rises. At least killed by storm: 6 on St. Martin, 2 on St. Barts & an infant on Barbuda.",Barbuda St. Barts St. Martin,St . Martin St . Bart ##s Bar ##bu ##da,0.6,Barbuda Barts Martin St
2176,10 people are now confirmed dead as Hurricane Irma continues to rip through the Caribbean,Caribbean,,1.0, 
2177,RT @StormchaserUKEU: More storm footage from #HurricaneIrma in St. Martin. The Island was catastrophically damaged #Irma,St. Martin,St . Martin,1.0,Martin St
2178,"For those looking for gas stations in Florida, heres an app. #Irma Turnpike I-95 I-75 Ocala Orlando Miami Evacuate Evacuation Hurricane",Florida Orlando,Florida O ##cal ##a Orlando Miami,1.0,Florida Miami Ocala Orlando
2179,Video: Aerials show extensive Hurricane #Irma damage on Sint Maarten - Daily Mail -,Sint Maarten,Sin ##t Ma ##arte ##n,1.0,Maarten Sint
2180,"RT @vkayy4: 8 dead, French Saint Martin 95% destroyed as Hurricane Irma tears through Caribbean via /r/worldnews",Caribbean Saint Martin,Saint Martin,0.6666666666666666,Martin Saint
2181,RT @Reuters: Hurricane Irma kills eight on Caribbean island of Saint Martin,Saint Martin,Caribbean Saint Martin,1.0,Caribbean Martin Saint
2182,"#BREAKING: Death toll in the Caribbean is now up to at least 10, due to #HurricaneIrma. @KFOX14 @KFOXWeatherTeam #LiveOnKFOX14",Caribbean,,1.0, 
2183,"RT @WTHRcom: #Irma death toll updated to 10. 8 killed in St. Martin & St. Barthelemy, 1 in Barbuda & 1 in Anguilla. #WTHRSunrise .",Anguilla Barbuda St. Barthelemy St. Martin,St . Martin St . Bart ##hel ##em ##y Bar ##bu ##da Ang ##uil ##la,0.5,Anguilla Barbuda Barthelemy Martin St
2184,"RT @deborahblum: Caribbean begins to assess Irmas destruction as Florida braces for the hurricane, which is STILL a Cat 5.",Caribbean Florida,Florida,0.5,Florida
2185,Hurricane Irma kills at least 10 in Caribbean as Florida braces for storm - latest news  via @telegraphnews,Caribbean Florida,Florida,0.5,Florida
2186,"Jesus. After 12 hrs of silence, PM of Antigua & Barbuda says Barbuda is totally destroyed. 90% at least. #hurricaneirma2017",Antigua & Barbuda Barbuda,Anti ##gua & Bar ##bu ##da Bar ##bu ##da,0.5,Antigua Barbuda
2187,A look at the damage from #Hurricane #Irma in the Caribbean,Caribbean,,1.0, 
2188,President @realDonaldTrumps Caribbean home on #StMartin may have been destroyed by #HurricaneIrma,Caribbean StMartin,St ##M ##art ##in,0.5,StMartin
2189,#USCG crews flew over multiple locations to assess #Irma damage. Heres footage from #StThomas.,StThomas,St ##T,1.0,StT
2190,This Weeks Threats: -Hurricane Irma -Hurricanes Jose and Katia could be next -Massive wildfires -North Korea -Equifax cyber attack,-North Korea,North Korea,1.0,Korea North
2191,Hurricane Irma reportedly destroyed an 11 bedroom mansion in St. Martin owned by President Trump,St. Martin,St . Martin,1.0,Martin St
2192,Over 884 missing persons names  PLEASE RT HELP ST Martin #IrmaHurricane #Irma #IrmaHurricane2017 Families Looking!,ST Martin,ST Martin,1.0,Martin ST
2193,BREVARD COUNTY: another key resource for you - this can help you find your evacuation route.  @WESH #Irma,BREVARD COUNTY,,1.0, 
2194,"On St. Martin, an official said 95% of the island was destroyed by Hurricane Irma",St. Martin,St . Martin,1.0,Martin St
2195,Lawmakers are already calling for TPS for victims of #hurricaneirma in the Caribbean via @alextdaugherty,Caribbean,,1.0, 
2196,Mandatory evacuations for zones A and B for Duval county. #FirstAlertWX #Irma,Duval,Duval county,1.0,Duval county
2197,#Irma support in the US Virgin Islands: ⛑️ Search & rescue teams 🚐 Mobile emergency response personnel 🍞 Supplies [meals + water] 🏫 Shelters,US Virgin Islands,US Virgin Islands,0.6666666666666666,Islands US Virgin
2198,@CNNSitRoom Please report as much as you can about the devastation on St. John. They are pleading for help. #usvi #HurricaneIrma,St. John,St . John,1.0,John St
2199,"Irma: Four killed by hurricane in British Virgin Islands, officials say:  - Yahoo News - Latest News & Headlines #L",British Virgin Islands,British Virgin Islands,0.6666666666666666,British Islands Virgin
2200,Hurricane Irma Update: Sonesta Guests in St. Maarten Remain in Shelters,Sonesta Guests St. Maarten,St . Ma ##arte ##n,1.0,Maarten St
2201,PHOTOS: Aircraft from the USS Wasp was in the U.S. Virgin Islands evacuating critically injured patients,U.S. USS,U . S . Virgin Islands,1.0,Islands U.S. Virgin
2202,MA-TF1 has five K9 members of a Mission Ready Package headed to San Juan to assist Search and Rescue efforts for Hurricane Irma.,San Juan,San Juan,1.0,Juan San
2203,"Broward Mayor Barbara Sharief says get prepared as #HurricaneIrma makes its way toward South Florida. Get cash, gas, food for 3-5 days.",Florida,B ##row ##ard Florida,1.0,Broward Florida
2204,So since Beyoncé donated 7 million dollars to Texas who the hell gonna help North Carolina? Petey Pablo? 😂🤔 #HurricaneIrma,North Carolina Texas,Texas North Carolina,0.6666666666666666,Carolina North Texas
2205,What trustworthy agencies are people donating to to help those in the Caribbean? #HurricaneIrma,Caribbean,,1.0, 
2206,"Tim Duncan donates, pledges to match Hurricane Irma relief donations for U.S. Virgin Islands",U.S.,U . S . Virgin Islands,2.0,Islands U.S. Virgin
2207,Ive called the number(s) several times and emailed. Please help these ladies get off St. Maarten stuck due to hurricane Irma #savemaarten,St. Maarten,St . Ma ##arte ##n,1.0,Maarten St
2208,"St Barts, St Martin Damage From Irma Estimated at 1.2 Billion Euros:  - NDTV News - Latest #Latest",St Barts St Martin,St Bart ##s St Martin,0.75,Barts Martin St
2209,92 🐱cats & 60 🐕dogs awaitin their forever homes flown out of Ft. Lauderdale on a Wings of Rescue flight #irma,Ft. Lauderdale,F ##t . Lauderdale,0.5,Ft Lauderdale
2210,"Tim Duncan asks for support, donations for U.S. Virgin Islands in wake of Hurricane Irma",Virgin Islands,U . S . Virgin Islands,1.5,Islands U.S. Virgin
2211,Breakfast is served for #Irma evacuees in the Indian River pet-friendly shelter at Liberty Magnet.,Indian River Liberty Magnet,Indian River Liberty Ma ##gne ##t,0.5,Indian Liberty Magnet River
2212,Damaged power lines ⚡️ at 137 Ave SW 30th Street. We are on the scene along with @insideFPL. Stay away from the area! #HurricaneIrma,137 Ave SW 30th Street,137 Ave S ##W 30th Street,0.4,137 30th Ave SW Street
2213,Another look via @AtlantaDrone of Evacuation Center at Germain Arena in Estero. #Irma,Germain Arena,Germain Arena ##ster,1.0,Arenaster Germain
2214,Some St. John residents reported their homes were flying away while they were in them during #HurricaneIrma,St. John,St . John,1.0,John St
2215,IRMA DAMAGE: Days Inn in Sunny Isles Beach -- tree that fell and roofing that broke off building landing in the parking lot and street.,Sunny Isles Beach,Sunny Isles Beach,0.6666666666666666,Beach Isles Sunny
2216,A transport of shelter animals just arrived at the ASPCA mega emergency shelter in South Carolina.  #IRMA #Rescue,South Carolina,South Carolina,1.0,Carolina South
2217,WATCH: Powerful gusts in Ft. Lauderdale after a night of tornado warnings from #Irma. @CBSThisMorning Special Report ahead at 6am EST,Ft. Lauderdale,F ##t . Lauderdale,0.5,Ft Lauderdale
2218,"Early effects of Irma in South Florida, flooding, trees down, estimated 150K w/o power. Hurricane force winds of 83 mph in Key West #fox35",South Florida,South Florida,1.0,Florida South
2219,TAMPA FL: Need a ride to a shelter? #Uber is offering free rides to open shelters with promo code: TBSHELTER #HurricaneIrma,FL TAMPA,FL,0.5,FL
2220,Rosen Hotels & Resorts in Orlando announces availability of 30 guestrooms at @RosenCentre for #HurricaneIrma evacuees. Call 407-996-9840.,Orlando Rosen Hotels & Resorts,Rosen Hotels & Resort ##s Orlando,0.8,Hotels Orlando Resorts Rosen
2221,Bernard Reedy stayed in Tampa Bay to help wheel chair-bound residents escape Hurricane Irma ❤️ READ:,Tampa Bay,Tampa Bay,1.0,Bay Tampa
2222,"Officials are asking everyone to stay off the streets. Flooded roads, downed trees, and power lines are a risk. #Irma",Flooded roads,,1.0, 
2223,Tree fell on 302 Magnolia Street West. 8 displaced. 4 went with fam/friends. 4 went to local #shelter. No injuries. #lkld #HurricaneIrma,302 Magnolia Street West. 8,302 Ma ##gnolia Street West,0.4,302 Magnolia Street West
2224,#DEATH #TOLL Irmas death toll rises to 4 in St. Maarten - Fox 35 Orlando: Fox 35 Orlando Irmas death toll rises,Orlando St. Maarten,St . Ma ##arte ##n Orlando Orlando,1.0,Maarten Orlando St
2225,"CNN’s Derek Van Dam reports from Miami Beach, Florida, on the damage caused by #HurricaneIrma",Florida Miami Beach,Miami Beach Florida,0.6666666666666666,Beach Florida Miami
2226,"5 dead, 3.5M without power as Irma nears vulnerable Tampa Bay",Tampa Bay,Tampa Bay,1.0,Bay Tampa
2227,"9-10-2017 Marcos Island, Fl Hurriane Irma Damage full pack",Fl Marcos Island,Marcos Island F ##l,0.6666666666666666,Fl Island Marcos
2228,@WFTV damage from Davenport in Polk County from over night. No power since 11 last night. #HurricaneIrma,Polk County,Davenport Polk County,0.5,Davenport Polk County
2229,"Were starting to get reports from around Manatee County, and (w/o benefit of sunlight) were relieved to say #Irma damage appears minimal.",Manatee,Man ##ate ##e County,1.0,Manatee County
2230,Damage from hurricane #Irma at DoubleTree Hotel Orlando Airport,Hotel Orlando Airport,Hotel Orlando,0.3333333333333333,Hotel Orlando
2231,Cosmic Kamer on @richardbranson as he reveals damage to Necker Island after Hurricane Irma destroyed it,Necker Island,Neck ##er Island,1.0,Island Necker
2232,The Latest: Irma damage reported on Georgias Tybee Island,Georgias,Georgia ##s Ty ##bee Island,2.0,Georgias Island Tybee
2233,"It appears more people killed in Plano, Texas than were killed when Irma hit Florida!! Will people even pause and think about this?",Florida Texas,Plan ##o Texas Florida,0.5,Florida Plano Texas
2234,Planes enroute to rescue stranded Canadians in Irma-hit StM  @WestJet Thank you!we hope @CcderocachanCPA is home soon,Canadians,,1.0, 
2235,Families whod evacuated before #HurricaneIrma returned to damaged homes today in Collier Co. Some were ok. Others lost everything. #Irma,Collier Co.,Collier Co,1.0,Co Collier
2236,#Irma: Streets outside the Medical University of South Carolina in Charleston are flooded waste-high as rescue efforts continue.,Charleston Medical University of South Carolina,Medical University of South Carolina Charleston,0.6666666666666666,Carolina Charleston Medical South University of
2237,"COLUMBIA, S.C. (AP) -- Authorities report first death in South Carolina related to Tropical Storm Irma; total death toll of storm now at 42",COLUMBIA S.C. South Carolina,CO ##L ##UM ##BI ##A S C South Carolina,0.5,COLUMBIA Carolina South
2238,"Damage revealed after Irma thrashed Key Largo, Florida",Florida,Key Florida,1.0,Florida Key
2239,Irma death toll in US rises to 10; leaves devastation in Florida Keys #Generalnews,Florida,US Florida,1.0,Florida US
2240,Irmas Destruction Aftermath; From The Caribbean To Florida,Caribbean Florida,Florida,0.5,Florida
2241,Key West: #aerial #footage shows #Irmas damage – #video,Key West,Key,0.5,Key
2242,"Irma leaves at least one dead, 1.5M Georgians without power  #Altanta",Altanta,Alt,1.0,Alt
2243,.@SJSOPIO and @SJCFireRescue working hard to help the people of St. Johns County. They shared these images from Flagler Estates. #Irma,St. Johns County,St . Johns County,0.6666666666666666,Johns County St
2244,Victims of #HurricaneIrma Caribbean islands need your help.,Caribbean,,1.0, 
2245,#HurricaneIrma Leaves Widespread Destruction Across The Caribbean   #FOXNewsUS @maddow @cnni,Caribbean,,1.0, 
2246,"Ravaged by Hurricane Irma, U.S. Virgin Islands are in critical need of humanitarian aid. Help support the recovery:",U.S.,U . S . Virgin Islands,2.0,Islands U.S. Virgin
2247,Floridians assess Irmas wreckage as death toll mounts #digitalmarketing #news #today  via @Easy_Branches,Floridians assess,,1.0, 
2248,Drone footage shows how Hurricane Irma destroyed St Martin | Daily Mail Online,St Martin,St Martin,1.0,Martin St
2249,"never been to Richard Bransons private BVI island, but have visited BVI; Irma damage is tragic 😢  via @mashable",BVI BVI island,B ##VI island B ##VI,0.3333333333333333,BVI island
2250,Why has the media only focused on Irmas damage in Florida? It hit the U.S. Virgin Islands as well.,Florida U.S. Virgin Islands,Florida U . S . Virgin Islands,0.5,Florida Islands U.S. Virgin
2251,"Aerial photos of Irma damage in Goodland, Lehigh Acres, Bonita Springs",Bonita Springs Goodland Lehigh Acres,Good ##land Lehigh A ##cre ##s Bon ##ita Springs,0.6,Acres Bonita Goodland Lehigh Springs
2252,They dont have food or #water: Caribbean islands need supplies after #HurricaneIrma: Miami Herald,Miami,Caribbean Miami,1.0,Caribbean Miami
2253,What we are continuing to see is devastating. #HurricaneIrma #Disaster From #KeyLargo to #KeyWest 25% of homes have been destroyed,KeyWest,Key,1.0,Key
2254,"Irma past, everything ok. Got power, sad that my hometown of MARATHON, FL is destroyed. The videos are heartbreaking.",FL,MA ##RA ##TH ##ON FL,1.0,FL MARATHON
2255,"One of the best pics coming out of #Irma relief efforts in French Antilles. photog says, yes, its real.",French Antilles,French Anti ##lles,1.0,Antilles French
2256,NEW: FEMA estimates Hurricane #Irma destroyed a quarter of the homes in the #FloridaKeys,FloridaKeys,,1.0, 
2257,Several temporary shelters have opened for motorists along I-95 in South Carolina:  #Irma #SCTweets,South Carolina,South Carolina,1.0,Carolina South
2258,The #usvirginislands need our help after #hurricaneirma. Help the #usvi be #VIstrong @USVItourism @usvirginislands,usvirginislands,us ##vir ##gin ##is ##lands us,1.0,us usvirginislands
2259,"Just when you thought it was safe.San Diego quake could kill 2,000, cause $40B in damage, study says -  -",San Diego,San Diego,1.0,Diego San
2260,#IrmaRecovery Do not forget the Caribbean islands!! We were hit by a cat 5 and are in need of your help!!,the Caribbean islands,the Caribbean islands,0.6666666666666666,Caribbean islands the
2261,"Ok, Im back. Just gave mom her shot + made waffles w/ fruit. Talked about damage to Virgin Isles. Its raining #IRMA this morn. #Caregiving",Virgin Isles,Virgin Isles,1.0,Isles Virgin
2262,"WeatherSTEM played role in this article about UF football stadium Irma damage, @UFWeatherSTEM @StephanieAbrams",UF football stadium,,1.0, 
2263,"JUST IN: 8 storm-related or natural cause deaths during #Irma, including 2 in Key West, Monroe Co., Florida, says; 40 others injured.",Florida Monroe Co.,Key Monroe Florida,0.6666666666666666,Florida Key Monroe
2264,Irma damage in Daytona Beach: Tourist favorite meets Atlantics largest storm:,Daytona,Daytona Beach,1.0,Beach Daytona
2265,"Destroyed by earthquake in 4th c., the beautifully restored theater at Salamis on lovely island of Cyprus (Thx @ahencyclopedia @carolemadge)",Salamis island of Cyprus,Sal ##ami ##s Cyprus,1.0,Cyprus Salamis
2266,8 people killed @monroecounty #HurricaneIrma. 2 of the 8 deaths occurred in #KeyWest. 6 were in other parts of #MonroeCounty. 40 ppl injured,KeyWest MonroeCounty,Key ##W ##est Monroe ##C ##nt ##y,0.5,KeyWest MonroeCnty
2267,"And  the aftermath of Irma continues. Six are dead due to no power at a nursing home in Hollywood Hills, in",Hollywood Hills,Hollywood Hills,1.0,Hills Hollywood
2268,Sims Auto Park is collecting Donations for Flood victims in Texas and Florida and we need some help from you!,Florida Sims Auto Park Texas,Sims Auto Park Texas Florida,0.8,Auto Florida Park Sims Texas
2269,Lots of flood damage to properties along 327 Silsbee #setxnews,Silsbee,,1.0, 
2270,Columbia County conducts damage assessments after Irma  #AZ #Phoenix,AZ Columbia Phoenix,Columbia County A ##Z Phoenix,0.3333333333333333,AZ Columbia County Phoenix
2271,"DeKalb Schools will remain closed, as tree damage and power outages from #Irma are still being addressed.",DeKalb Schools,,1.0, 
2272,Mandatory evacuation now on for those in Santa Fe River flood plain  #MANDATORY #EVACUATION Water levels of the San,Santa Fe River,Santa Fe River,0.6666666666666666,Fe River Santa
2273,Thunderstorms have dropped heavy rain along I-80 between Truckee and Farad. Watch for water on roadways and runoff.,Farad,Truck ##ee Far ##ad,1.0,Farad Truckee
2274,"@FEMA Little Havana in Miami, Fla. desperately needs your resources! Please Help. #hurricaneirma",Fla. Havana Miami,Havana Miami F ##la,0.3333333333333333,Fla Havana Miami
2275,"Sandbags donations needed due to Santa Fe River flooding. --> High Springs Memorial Park, 17380 N.W. US Hwy 441.","High Springs Memorial Park, 17380 N.W. US Hwy 441 Santa Fe River","Santa Fe River High Springs Memorial Park , 173 ##80 N . W . US H ##wy 44 ##1",0.9166666666666666,17380 441 Fe High Hwy Memorial Park River Santa Springs US
2276,St. Thomas resident on Irma aftermath: We really need the help  its just not safe,St. Thomas,St . Thomas,0.5,St Thomas
2277,"Flash Flood Warning - Hill n Dale, FL - 6:31am 9/14/17 UTC #Weather #Wx",FL Hill n Dale,Hill n Dale FL,0.75,Dale FL Hill
2278,"At least 8 people have died after #Irma knocked out air conditioning at South Florida nursing home, police say.",South Florida,Florida,0.5,Florida
2279,"The US Virgin Islands, devastated by Hurricane Irma, are in serious need of aid - CNBC",US Virgin Islands,US Virgin Islands,0.6666666666666666,Islands US Virgin
2280,Scenes from flood damage in Nassau county in the #Jacksonville area. Flood waters in the 3-4 foot range #Irma,Jacksonville Nassau county,Nassau Jacksonville,0.3333333333333333,Jacksonville Nassau
2281,An earthquake that struck parts of Virginia and West Virginia appears to have left little to no damage. -->>,Virginia West Virginia,Virginia West Virginia,0.3333333333333333,Virginia West
2282,Miami Beach back to business after Hurricane Irma evacuation,Miami Beach,Miami Beach,1.0,Beach Miami
2283,Liberia: Mudslide Causes Damage At China Union -  #Africa #news,Africa China Liberia,Liberia China,0.3333333333333333,China Liberia
2284,"No reports of damage after quake in Virginia, West Virginia",Virginia West Virginia,Virginia West Virginia,0.3333333333333333,Virginia West
2285,"Food and water drive for hurricane Irma victims in the Keys @ Wings Plus. 9880 W Sample, Coral Springs Sat. 9/16 from 11:30- 3:00pm",9880 W Sample Coral Springs,98 ##80 W Sam ##ple Coral Springs,0.4,9880 Coral Sample Springs
2286,Edisto Beach has seen some of the worst damage from Irma in SC. Ill be visiting to meet with the mayor and tour damage on the ground.,Edisto Beach SC,Ed ##ist ##o Beach SC,0.6666666666666666,Beach Edisto SC
2287,St. Johns River at Main Street Bridge is in minor flood stage right now as high tide approaches. #FirstAlertWX,St. Johns River,St . Johns River,0.6666666666666666,Johns River St
2288,Local Woman Urges U.S. Virgin Islands Donations After Hurricane Irma Wreaks Havoc,U.S.,U . S . Virgin Islands,2.0,Islands U.S. Virgin
2289,We had amazing seafood & laughs at Aqua Bistro on #StJohn @usvirginislands. Hurricane Irma destroyed all wood structures. Im devastated!,Aqua Bistro StJohn,A ##qua B ##ist ##ro St ##J ##oh ##n us,0.3333333333333333,Aqua Bistro StJohn us
2290,"Thousands of people are still desperate for help on St. Martin and Anguilla, where #Irma hit hardest. @alextomo reports. #PBSNews",Anguilla St. Martin,St . Martin Ang ##uil ##la,0.6666666666666666,Anguilla Martin St
2291,ST. CROIX: FLASH FLOOD WARNING UNTIL 09/14 09:30PM,ST. CROIX,ST . CR ##O ##IX,1.0,CROIX ST
2292,Heavy rain from a strong tstorm in Hendry and SW Glades counties could cause some flooding in low lying and poor drainage areas. #flwx.,Glades,He ##nd ##ry Glad ##es,1.0,Glades Hendry
2293,Royal Caribbean heading from PR to St. Maarten w/ a hull full of aid - but virtually no passengers - to pick up Irma evacuees @MiamiHerald,St. Maarten,PR St . Ma ##arte ##n,1.5,Maarten PR St
2294,TRINIDAD Y TOBAGO: Concert to help victims of Irma *  @entornoi,TRINIDAD Y TOBAGO,T ##D Y TO ##BA,1.0,TD TOBA
2295,"2.6 magnitude #earthquake. 2 mi from East Foothills, #CA, United States",CA East Foothills United States,East Foot ##hill ##s CA United States,0.4,CA East Foothills States United
2296,Minor Flood Warning for Central Region. For more info:  #vicfloods,Central Region,,1.0, 
2297,Army Corps of Engineers to use state of the art equipment to assess #Irma damage to Folly Beach today. Erosion & broken walkways along shore,Folly Beach,F ##olly Beach,1.0,Beach Folly
2298,"BASS LAKE NEIGHBORHOOD, Pasco Co. Voluntary Evac order for low lying areas. Flooding from heavy rains on top of #Irma. More 5-8a on @BN9",BASS LAKE,BA ##SS LA Pa ##sco,1.0,BASS LA Pasco
2299,Governor of the Mexican state of Chiapas says at least three people have been killed following an earthquake measuring magnitude 8.1,Mexican,Chi ##apa ##s,1.0,Chiapas
2300,The Caribbean and #HurricaneIrma - how to help:  Thanks for the mention @lonelyplanet,The Caribbean,The,0.5,The
2301,"#StThomas residents still w/out food, water, fuel after #HurricaneIrma devastated #USVirginIslands  @hereandnow @NPR",StThomas USVirginIslands,St ##T ##hom ##as,0.5,StThomas
2302,"Fellow Floridians, my good friends brother has gone missing since Hurricane Irma. Please help and share. #HurricaneIrma #MissingPerson ",Floridians,,1.0, 
2303,ALERT: #GA The flood warning continues for the following rivers in Georgia.. Satilla River At Atkinson affectin,Atkinson Georgia Satilla River,Georgia Sa ##til ##la River Atkinson,0.5,Atkinson Georgia River Satilla
2304,Tragedy as family fall to their deaths in volcano crater,volcano crater,volcano,0.5,volcano
2305,Hurricane #Irma Keys Recovery Drive Continues Til 9p @ 2099 Adams Ln NO MORE WATER OR PLYWOOD NEEDED Still need all other supplies PLEASE RT,2099 Adams Ln,Adams,0.6666666666666666,Adams
2306,Military landing in #StMaarten. French/Dutch and others rotating in and out. Airbridge = lifeline. #HurricaneIrma @cnn @cnni,StMaarten,St,1.0,St
2307,Hannah Jeterand the Virgin Islands need your help,Virgin Islands,Virgin Islands,1.0,Islands Virgin
2308,"If you need help cleaning up #AfterIrma, please call the number below. #Brevard #Irma",Brevard,,1.0, 
2309,Flood Warning in effect in Baker and Columbia Counties until 645 PM #flwx,Columbia Counties,Baker Columbia,1.0,Baker Columbia
2310,"Gatorama, a Florida roadside attraction, was heavily damaged by Irma.",Florida Gatorama,G ##ator Florida,0.5,Florida Gator
2311,"ICE COLD @Budweiser👊🍺 + @PitbullToddler live 🎸 at Obriens in Brandon, FL 9p! Benefitting victims of #irma",Brandon FL Obriens,O ##bri Brandon FL,0.3333333333333333,Brandon FL Obri
2312,"#Irma damage: Daytime looktown homes on W. Magnolia St. in Lakeland, FL. Thankfully the pple who live here werent home during the storm.",FL Lakeland W. Magnolia St.,. Ma ##gnolia Lake ##land FL,0.4,FL Lakeland Magnolia
2313,Please help us in our efforts to aid neighboring South Florida communit,South Florida,South Florida,1.0,Florida South
2314,10 breweries and counting! Find free filtered water at these South Florida breweries:  #HurricaneIrma #HurricanePrep,South Florida,South Florida,1.0,Florida South
2315,"Boone, NCs Samaritans Purse Provides Aid In Hurricane Irma aftermath: Destruction, recovery in St. Maarten",St. Maarten,St . Ma ##arte ##n,1.0,Maarten St
2316,Flood warning for Northwesterm Marion Country til 9pm.,Northwesterm Marion,,1.0, 
2317,#LITechNews: 10 people still missing in Sri Lanka landslide #Government #Health #Missing,Sri Lanka,Sri Lanka,1.0,Lanka Sri
2318,"JAX continues Flood Warning for Santa Fe River at Hildreth On U.s. 129 Bridge [FL] till Sep 20, 11:00 AM EDT",Santa Fe,Santa Fe River,1.5,Fe River Santa
2319,"In the wake of Hurricane Irma, we’ve planned a food distribution event in Lake Butler to help anyone affected by",Lake Butler,Lake,0.5,Lake
2320,"Over 2,000 Irma evacuees from U.S. Virgin Islands arrive in Miami",Miami U.S.,U . S . Virgin Islands Miami,1.0,Islands Miami U.S. Virgin
2321,"Trump declares a state of emergency in Florida, Puerto Rico, and the US Virgin Islands as Hurricane Irma nears",Florida Puerto Rico US Virgin Islands,Florida Puerto Rico US Virgin Islands,0.3333333333333333,Florida Islands Puerto Rico US Virgin
2322,St. Petersburgs Merriwether Building crumbles after Irma,St. Petersburgs,St . Petersburg ##s,1.0,Petersburgs St
2323,"The Red Cross is helping victims of Hurricane Irma at the Ross Norton Recreational Center, located at 1426 South",Ross Norton Recreational Center,Ross Norton Recreation ##al Center,0.5,Center Norton Recreational Ross
2324,Dolphins players displaced by Irma rescue high school football team Irma stranded in Vegas,Vegas,,1.0, 
2325,#IrmaRecovery #HurricaneIrma PAHO/WHO experts are working in🇻🇮US Virgin Islands to receive medical supplies to store/distribute them safely.,US,Virgin Islands,2.0,Islands Virgin
2326,"Pat Riley quietly spent big $$$ on Irma relief. Personally delivered supplies/food to El Portal, Miami Shores, Overtown and Little Haiti.",Haiti Miami,El Portal Miami Shore Over ##town Haiti,2.0,El Haiti Miami Overtown Portal Shore
2327,Cleanup of national parks hammered by Hurricane Irma continues. @NPCA @NatParkTrust @GoParks #NationalParks,NationalParks,National,1.0,National
2328,Heres a rundown of the damage #HurricaneIrma & subsequent flooding did to #Floridas state parks  via @sandrafriend,Floridas state parks,Florida ##s state parks,0.6666666666666666,Floridas parks state
2329,Me and a few of my friends in Florida are extending our help to people in The US Virgin Islands who were devastated by Hurricane Irma.,Florida US Virgin,Florida US Virgin Islands,0.3333333333333333,Florida Islands US Virgin
2330,AeroNewsNetwork: Sebring Airport Suffers Damage During Hurricane Irma,Sebring Airport,Se ##bri ##ng Airport,1.0,Airport Sebring
2331,South Florida Ford Stores and the Florida Panthers are committed to helping Floridians affected by Hurricane Irma,Florida South Florida,Florida Florida,0.6666666666666666,Florida
2332,RT @MarcoIslandPD: Too early to predict but #marcoisland needs to be prepared given damage sustained in Irma,marcoisland,,1.0, 
2333,RT @SAcurrent: Tim Duncan Seeking Donations for St. Croix Hometown Following Hurricane Irma,St. Croix Hometown,St . Croix Home ##town,0.6666666666666666,Croix Hometown St
2334,"20 MUST-SEE PHOTOS | Hurricane Irma damage throughout Florida - Gallery |  | Tampa Bay News,",Florida Tampa Bay,Florida Tampa Bay,0.6666666666666666,Bay Florida Tampa
